scene,video,true_label,frame,angle,hip_height,bbox_ratio
URFD_adl,adl-03,ADL,133,4.3526,0.7130,0.4894
URFD_adl,adl-03,ADL,134,4.5847,0.7112,0.4769
URFD_adl,adl-03,ADL,135,5.0190,0.7066,0.4803
URFD_adl,adl-03,ADL,136,5.3379,0.7026,0.4778
URFD_adl,adl-03,ADL,137,5.6297,0.7001,0.4803
URFD_adl,adl-03,ADL,138,5.0691,0.7042,0.4296
URFD_adl,adl-03,ADL,139,4.5784,0.7061,0.4132
URFD_adl,adl-03,ADL,140,3.4611,0.7081,0.3983
URFD_adl,adl-03,ADL,141,176.4118,0.5176,0.4182
URFD_adl,adl-03,ADL,142,176.7000,0.5099,0.4149
URFD_adl,adl-03,ADL,143,177.9874,0.5050,0.3516
URFD_adl,adl-03,ADL,144,176.6040,0.5119,0.3959
URFD_adl,adl-03,ADL,145,3.9379,0.7092,0.4284
URFD_adl,adl-03,ADL,146,176.8955,0.5129,0.4237
URFD_adl,adl-03,ADL,147,3.7223,0.7126,0.4649
URFD_adl,adl-03,ADL,148,4.5358,0.7056,0.4133
URFD_adl,adl-03,ADL,149,4.6704,0.7025,0.4690
URFD_adl,adl-03,ADL,150,4.6865,0.7048,0.4670
URFD_adl,adl-03,ADL,151,5.5014,0.7005,0.3935
URFD_adl,adl-03,ADL,152,5.5099,0.7019,0.4465
URFD_adl,adl-03,ADL,153,8.3144,0.6925,0.4652
URFD_adl,adl-03,ADL,154,8.0683,0.6947,0.4591
URFD_adl,adl-03,ADL,155,7.3012,0.6950,0.3847
URFD_adl,adl-03,ADL,156,6.8050,0.7073,0.4763
URFD_adl,adl-03,ADL,157,7.1115,0.7035,0.4822
URFD_adl,adl-03,ADL,158,7.2163,0.7060,0.4766
URFD_adl,adl-03,ADL,159,7.8209,0.7061,0.4797
URFD_adl,adl-03,ADL,160,7.8327,0.7001,0.4450
URFD_adl,adl-03,ADL,161,9.1382,0.6844,0.4251
URFD_adl,adl-03,ADL,162,7.4993,0.6858,0.4378
URFD_adl,adl-03,ADL,163,8.7015,0.6771,0.4593
URFD_adl,adl-03,ADL,164,7.6382,0.6752,0.4278
URFD_adl,adl-03,ADL,165,8.7622,0.6650,0.4658
URFD_adl,adl-03,ADL,166,9.3112,0.6592,0.4323
URFD_adl,adl-03,ADL,167,11.4721,0.6342,0.4066
URFD_adl,adl-03,ADL,168,12.2006,0.6293,0.3952
URFD_adl,adl-03,ADL,169,14.4582,0.6145,0.3435
URFD_adl,adl-03,ADL,170,15.8023,0.6019,0.3530
URFD_adl,adl-03,ADL,171,16.1320,0.5900,0.3211
URFD_adl,adl-03,ADL,172,15.9434,0.5881,0.2991
URFD_adl,adl-03,ADL,173,16.2416,0.5732,0.2976
URFD_adl,adl-03,ADL,174,15.8525,0.5688,0.2870
URFD_adl,adl-03,ADL,175,14.8069,0.5581,0.2742
URFD_adl,adl-03,ADL,176,14.0301,0.5504,0.2638
URFD_adl,adl-03,ADL,177,14.3091,0.5415,0.2581
URFD_adl,adl-03,ADL,178,13.1896,0.5373,0.2490
URFD_adl,adl-03,ADL,179,13.9845,0.5287,0.2341
URFD_adl,adl-03,ADL,180,12.6026,0.5205,0.2231
URFD_adl,adl-04,ADL,1,,,
URFD_adl,adl-04,ADL,2,,,
URFD_adl,adl-04,ADL,3,,,
URFD_adl,adl-04,ADL,4,,,
URFD_adl,adl-04,ADL,5,1.0548,0.5166,0.2243
URFD_adl,adl-04,ADL,6,,,
URFD_adl,adl-04,ADL,7,,,
URFD_adl,adl-04,ADL,8,1.4794,0.5105,0.4550
URFD_adl,adl-04,ADL,9,0.3251,0.5071,0.4555
URFD_adl,adl-04,ADL,10,1.2365,0.5012,0.2462
URFD_adl,adl-04,ADL,11,1.1488,0.4959,0.2577
URFD_adl,adl-04,ADL,12,2.4855,0.4978,0.2596
URFD_adl,adl-04,ADL,13,3.1842,0.4936,0.2671
URFD_adl,adl-04,ADL,14,,,
URFD_adl,adl-04,ADL,15,,,
URFD_adl,adl-04,ADL,16,,,
URFD_adl,adl-04,ADL,17,4.2254,0.4986,0.2588
URFD_adl,adl-04,ADL,18,,,
URFD_adl,adl-04,ADL,19,,,
URFD_adl,adl-04,ADL,20,,,
URFD_adl,adl-04,ADL,21,,,
URFD_adl,adl-04,ADL,22,1.9855,0.4999,0.2528
URFD_adl,adl-04,ADL,23,1.4694,0.4978,0.2433
URFD_adl,adl-04,ADL,24,1.0850,0.4999,0.2538
URFD_adl,adl-04,ADL,25,1.3209,0.4989,0.2540
URFD_adl,adl-04,ADL,26,,,
URFD_adl,adl-04,ADL,27,0.0575,0.4935,0.2537
URFD_adl,adl-04,ADL,28,0.2086,0.4934,0.2581
URFD_adl,adl-04,ADL,29,0.3547,0.4918,0.2601
URFD_adl,adl-04,ADL,30,0.7994,0.4894,0.2660
URFD_adl,adl-04,ADL,31,0.1310,0.4825,0.2799
URFD_adl,adl-04,ADL,32,0.6234,0.4819,0.2677
URFD_adl,adl-04,ADL,33,0.1491,0.4860,0.2784
URFD_adl,adl-04,ADL,34,0.2790,0.4862,0.2706
URFD_adl,adl-04,ADL,35,0.6894,0.4887,0.2733
URFD_adl,adl-04,ADL,36,1.0126,0.4855,0.2716
URFD_adl,adl-04,ADL,37,0.4823,0.4865,0.2688
URFD_adl,adl-04,ADL,38,0.5909,0.4885,0.2636
URFD_adl,adl-04,ADL,39,0.4653,0.4898,0.2614
URFD_adl,adl-04,ADL,40,0.6255,0.4901,0.2619
URFD_adl,adl-04,ADL,41,1.4716,0.4935,0.2567
URFD_adl,adl-04,ADL,42,2.2907,0.4920,0.2556
URFD_adl,adl-04,ADL,43,2.1509,0.4916,0.2514
URFD_adl,adl-04,ADL,44,2.1068,0.4897,0.2474
URFD_adl,adl-04,ADL,45,2.0465,0.4881,0.2476
URFD_adl,adl-04,ADL,46,2.0472,0.4873,0.2446
URFD_adl,adl-04,ADL,47,2.3108,0.4871,0.2426
URFD_adl,adl-04,ADL,48,2.7730,0.4802,0.2420
URFD_adl,adl-04,ADL,49,2.3697,0.4754,0.2496
URFD_adl,adl-04,ADL,50,2.5868,0.4732,0.2499
URFD_adl,adl-04,ADL,51,2.6174,0.4715,0.2503
URFD_adl,adl-04,ADL,52,3.5658,0.4698,0.2459
URFD_adl,adl-04,ADL,53,3.0475,0.4723,0.2463
URFD_adl,adl-04,ADL,54,3.8852,0.4745,0.2383
URFD_adl,adl-04,ADL,55,4.0574,0.4721,0.2402
URFD_adl,adl-04,ADL,56,2.9445,0.4726,0.2352
URFD_adl,adl-04,ADL,57,2.5433,0.4692,0.2346
URFD_adl,adl-04,ADL,58,4.7667,0.4721,0.2518
URFD_adl,adl-04,ADL,59,6.1544,0.4710,0.2371
URFD_adl,adl-04,ADL,60,7.9472,0.4689,0.2397
URFD_adl,adl-04,ADL,61,9.7604,0.4661,0.2564
URFD_adl,adl-04,ADL,62,14.9521,0.4625,0.2715
URFD_adl,adl-04,ADL,63,16.1268,0.4641,0.2655
URFD_adl,adl-04,ADL,64,171.5407,0.3072,0.3335
URFD_adl,adl-04,ADL,65,27.5729,0.4516,0.2661
URFD_adl,adl-04,ADL,66,27.5948,0.4522,0.2673
URFD_adl,adl-04,ADL,67,30.7996,0.4516,0.2871
URFD_adl,adl-04,ADL,68,34.8389,0.4485,0.3102
URFD_adl,adl-04,ADL,69,31.7414,0.4634,0.3088
URFD_adl,adl-04,ADL,70,37.7424,0.4539,0.3168
URFD_adl,adl-04,ADL,71,38.7634,0.4565,0.3347
URFD_adl,adl-04,ADL,72,41.5859,0.4618,0.3665
URFD_adl,adl-04,ADL,73,44.7234,0.4616,0.3781
URFD_adl,adl-04,ADL,74,48.9752,0.4587,0.3800
URFD_adl,adl-04,ADL,75,53.0414,0.4584,0.3890
URFD_adl,adl-04,ADL,76,56.4042,0.4547,0.3872
URFD_adl,adl-04,ADL,77,61.7063,0.4520,0.4160
URFD_adl,adl-04,ADL,78,66.7564,0.4473,0.4264
URFD_adl,adl-04,ADL,79,70.0165,0.4480,0.4347
URFD_adl,adl-04,ADL,80,73.9637,0.4528,0.4590
URFD_adl,adl-04,ADL,81,73.6579,0.4599,0.4414
URFD_adl,adl-04,ADL,82,79.4793,0.4575,0.4503
URFD_adl,adl-04,ADL,83,83.9119,0.4582,0.4665
URFD_adl,adl-04,ADL,84,86.0710,0.4593,0.4598
URFD_adl,adl-04,ADL,85,88.7313,0.4589,0.4657
URFD_adl,adl-04,ADL,86,94.0984,0.4537,0.4790
URFD_adl,adl-04,ADL,87,96.7425,0.4566,0.4652
URFD_adl,adl-04,ADL,88,97.7189,0.4596,0.4740
URFD_adl,adl-04,ADL,89,99.3240,0.4601,0.4595
URFD_adl,adl-04,ADL,90,101.4001,0.4611,0.4437
URFD_adl,adl-04,ADL,91,102.5409,0.4611,0.4554
URFD_adl,adl-04,ADL,92,105.1424,0.4629,0.4553
URFD_adl,adl-04,ADL,93,105.0380,0.4620,0.4515
URFD_adl,adl-04,ADL,94,107.4706,0.4603,0.4478
URFD_adl,adl-04,ADL,95,107.6687,0.4634,0.4640
URFD_adl,adl-04,ADL,96,107.6669,0.4620,0.4638
URFD_adl,adl-04,ADL,97,108.3792,0.4661,0.4673
URFD_adl,adl-04,ADL,98,107.1834,0.4632,0.4499
URFD_adl,adl-04,ADL,99,105.2998,0.4651,0.4496
URFD_adl,adl-04,ADL,100,106.3693,0.4678,0.4580
URFD_adl,adl-04,ADL,101,107.4762,0.4666,0.4468
URFD_adl,adl-04,ADL,102,107.1151,0.4654,0.4560
URFD_adl,adl-04,ADL,103,105.0978,0.4599,0.4575
URFD_adl,adl-04,ADL,104,105.9923,0.4644,0.4672
URFD_adl,adl-04,ADL,105,105.0179,0.4635,0.4676
URFD_adl,adl-04,ADL,106,103.1549,0.4635,0.4699
URFD_adl,adl-04,ADL,107,98.9477,0.4679,0.4676
URFD_adl,adl-04,ADL,108,95.6353,0.4658,0.4844
URFD_adl,adl-04,ADL,109,95.0134,0.4651,0.5001
URFD_adl,adl-04,ADL,110,94.5922,0.4618,0.4891
URFD_adl,adl-04,ADL,111,88.9445,0.4632,0.4853
URFD_adl,adl-04,ADL,112,85.1599,0.4674,0.4787
URFD_adl,adl-04,ADL,113,81.9775,0.4643,0.4719
URFD_adl,adl-04,ADL,114,76.8312,0.4678,0.4700
URFD_adl,adl-04,ADL,115,72.8058,0.4696,0.4578
URFD_adl,adl-04,ADL,116,69.0066,0.4689,0.4548
URFD_adl,adl-04,ADL,117,66.2111,0.4665,0.4466
URFD_adl,adl-04,ADL,118,63.4360,0.4661,0.4425
URFD_adl,adl-04,ADL,119,59.3976,0.4672,0.4348
URFD_adl,adl-04,ADL,120,57.5250,0.4664,0.4314
URFD_adl,adl-04,ADL,121,50.6645,0.4737,0.4037
URFD_adl,adl-04,ADL,122,47.7179,0.4698,0.3862
URFD_adl,adl-04,ADL,123,42.8639,0.4720,0.3700
URFD_adl,adl-04,ADL,124,40.4989,0.4720,0.3642
URFD_adl,adl-04,ADL,125,39.2924,0.4679,0.3487
URFD_adl,adl-04,ADL,126,37.0090,0.4696,0.3313
URFD_adl,adl-04,ADL,127,35.1284,0.4679,0.3297
URFD_adl,adl-04,ADL,128,30.8938,0.4662,0.3155
URFD_adl,adl-04,ADL,129,28.7973,0.4689,0.2938
URFD_adl,adl-04,ADL,130,26.8696,0.4673,0.2791
URFD_adl,adl-04,ADL,131,23.6200,0.4666,0.2615
URFD_adl,adl-04,ADL,132,21.7072,0.4661,0.2510
URFD_adl,adl-04,ADL,133,19.5897,0.4655,0.2389
URFD_adl,adl-04,ADL,134,18.2761,0.4594,0.2200
URFD_adl,adl-04,ADL,135,17.8782,0.4636,0.2165
URFD_adl,adl-04,ADL,136,15.9465,0.4649,0.2158
URFD_adl,adl-04,ADL,137,14.6395,0.4628,0.2093
URFD_adl,adl-04,ADL,138,14.0171,0.4619,0.2082
URFD_adl,adl-04,ADL,139,12.8531,0.4652,0.1991
URFD_adl,adl-04,ADL,140,11.4903,0.4684,0.1940
URFD_adl,adl-04,ADL,141,11.6486,0.4661,0.1902
URFD_adl,adl-04,ADL,142,11.5791,0.4652,0.1898
URFD_adl,adl-04,ADL,143,11.6842,0.4651,0.1769
URFD_adl,adl-04,ADL,144,11.4816,0.4640,0.1668
URFD_adl,adl-04,ADL,145,11.0286,0.4654,0.1687
URFD_adl,adl-04,ADL,146,10.8897,0.4644,0.1744
URFD_adl,adl-04,ADL,147,10.4320,0.4686,0.1716
URFD_adl,adl-04,ADL,148,9.5354,0.4693,0.1642
URFD_adl,adl-04,ADL,149,8.8953,0.4702,0.1642
URFD_adl,adl-04,ADL,150,6.6996,0.4717,0.1593
URFD_adl,adl-05,ADL,1,,,
URFD_adl,adl-05,ADL,2,,,
URFD_adl,adl-05,ADL,3,,,
URFD_adl,adl-05,ADL,4,,,
URFD_adl,adl-05,ADL,5,,,
URFD_adl,adl-05,ADL,6,,,
URFD_adl,adl-05,ADL,7,,,
URFD_adl,adl-05,ADL,8,,,
URFD_adl,adl-05,ADL,9,,,
URFD_adl,adl-05,ADL,10,0.8930,0.5283,0.5089
URFD_adl,adl-05,ADL,11,0.8788,0.5288,0.5290
URFD_adl,adl-05,ADL,12,1.2266,0.5236,0.5398
URFD_adl,adl-05,ADL,13,1.4499,0.5145,0.5340
URFD_adl,adl-05,ADL,14,2.8521,0.5147,0.5261
URFD_adl,adl-05,ADL,15,2.3801,0.5155,0.5553
URFD_adl,adl-05,ADL,16,0.9156,0.5216,0.2414
URFD_adl,adl-05,ADL,17,0.7956,0.5215,0.2314
URFD_adl,adl-05,ADL,18,0.9622,0.5197,0.2337
URFD_adl,adl-05,ADL,19,0.4016,0.5184,0.2395
URFD_adl,adl-05,ADL,20,0.9754,0.5121,0.2404
URFD_adl,adl-05,ADL,21,0.1105,0.5145,0.2417
URFD_adl,adl-05,ADL,22,,,
URFD_adl,adl-05,ADL,23,1.1146,0.5060,0.2489
URFD_adl,adl-05,ADL,24,,,
URFD_adl,adl-05,ADL,25,,,
URFD_adl,adl-05,ADL,26,,,
URFD_adl,adl-05,ADL,27,,,
URFD_adl,adl-05,ADL,28,,,
URFD_adl,adl-05,ADL,29,,,
URFD_adl,adl-05,ADL,30,,,
URFD_adl,adl-05,ADL,31,,,
URFD_adl,adl-05,ADL,32,,,
URFD_adl,adl-05,ADL,33,2.8918,0.4974,0.2305
URFD_adl,adl-05,ADL,34,3.0064,0.4985,0.2273
URFD_adl,adl-05,ADL,35,2.9942,0.4968,0.2334
URFD_adl,adl-05,ADL,36,2.7396,0.4976,0.2364
URFD_adl,adl-05,ADL,37,4.3533,0.4970,0.2356
URFD_adl,adl-05,ADL,38,3.6841,0.4965,0.2337
URFD_adl,adl-05,ADL,39,2.9600,0.4934,0.2432
URFD_adl,adl-05,ADL,40,3.1757,0.4907,0.2381
URFD_adl,adl-05,ADL,41,3.4943,0.4876,0.2452
URFD_adl,adl-05,ADL,42,4.2465,0.4859,0.2617
URFD_adl,adl-05,ADL,43,2.5485,0.4848,0.2667
URFD_adl,adl-05,ADL,44,2.7707,0.4848,0.2639
URFD_adl,adl-05,ADL,45,2.4022,0.4834,0.2709
URFD_adl,adl-05,ADL,46,2.0319,0.4836,0.2726
URFD_adl,adl-05,ADL,47,1.7244,0.4880,0.2734
URFD_adl,adl-05,ADL,48,2.0934,0.4860,0.2734
URFD_adl,adl-05,ADL,49,1.5942,0.4868,0.2684
URFD_adl,adl-05,ADL,50,1.4491,0.4863,0.2668
URFD_adl,adl-05,ADL,51,0.1787,0.4838,0.2628
URFD_adl,adl-05,ADL,52,0.3381,0.4840,0.2569
URFD_adl,adl-05,ADL,53,0.3159,0.4825,0.2533
URFD_adl,adl-05,ADL,54,1.2988,0.4856,0.2541
URFD_adl,adl-05,ADL,55,2.0072,0.4890,0.2467
URFD_adl,adl-05,ADL,56,1.8944,0.4870,0.2413
URFD_adl,adl-05,ADL,57,1.5210,0.4839,0.2401
URFD_adl,adl-05,ADL,58,1.8256,0.4794,0.2359
URFD_adl,adl-05,ADL,59,1.2632,0.4797,0.2355
URFD_adl,adl-05,ADL,60,0.6382,0.4781,0.2364
URFD_adl,adl-05,ADL,61,0.4670,0.4805,0.2407
URFD_adl,adl-05,ADL,62,0.4119,0.4790,0.2310
URFD_adl,adl-05,ADL,63,0.5856,0.4782,0.2430
URFD_adl,adl-05,ADL,64,0.3812,0.4793,0.2456
URFD_adl,adl-05,ADL,65,0.0730,0.4811,0.2495
URFD_adl,adl-05,ADL,66,0.1359,0.4825,0.2724
URFD_adl,adl-05,ADL,67,0.2501,0.4812,0.2689
URFD_adl,adl-05,ADL,68,0.8480,0.4782,0.2603
URFD_adl,adl-05,ADL,69,0.4042,0.4791,0.2532
URFD_adl,adl-05,ADL,70,0.0202,0.4804,0.2601
URFD_adl,adl-05,ADL,71,0.0651,0.4799,0.2699
URFD_adl,adl-05,ADL,72,0.0728,0.4800,0.2752
URFD_adl,adl-05,ADL,73,0.2690,0.4779,0.2804
URFD_adl,adl-05,ADL,74,0.1502,0.4798,0.2850
URFD_adl,adl-05,ADL,75,0.6219,0.4819,0.2829
URFD_adl,adl-05,ADL,76,0.7950,0.4783,0.2781
URFD_adl,adl-05,ADL,77,0.7231,0.4777,0.2701
URFD_adl,adl-05,ADL,78,1.5493,0.4732,0.2692
URFD_adl,adl-05,ADL,79,2.1584,0.4763,0.2608
URFD_adl,adl-05,ADL,80,2.6667,0.4773,0.2429
URFD_adl,adl-05,ADL,81,2.8654,0.4756,0.2354
URFD_adl,adl-05,ADL,82,3.4580,0.4717,0.2424
URFD_adl,adl-05,ADL,83,4.0859,0.4759,0.2416
URFD_adl,adl-05,ADL,84,3.9264,0.4810,0.2429
URFD_adl,adl-05,ADL,85,4.6104,0.4791,0.2593
URFD_adl,adl-05,ADL,86,7.9974,0.4728,0.2848
URFD_adl,adl-05,ADL,87,9.7920,0.4697,0.2995
URFD_adl,adl-05,ADL,88,13.3387,0.4644,0.2959
URFD_adl,adl-05,ADL,89,15.3245,0.4649,0.3061
URFD_adl,adl-05,ADL,90,19.6622,0.4481,0.3085
URFD_adl,adl-05,ADL,91,20.3056,0.4624,0.3258
URFD_adl,adl-05,ADL,92,22.8077,0.4563,0.3414
URFD_adl,adl-05,ADL,93,21.6454,0.4730,0.3411
URFD_adl,adl-05,ADL,94,25.8791,0.4669,0.3384
URFD_adl,adl-05,ADL,95,31.9543,0.4600,0.3467
URFD_adl,adl-05,ADL,96,33.6081,0.4650,0.3304
URFD_adl,adl-05,ADL,97,35.7606,0.4695,0.3523
URFD_adl,adl-05,ADL,98,41.9917,0.4616,0.3674
URFD_adl,adl-05,ADL,99,41.8982,0.4726,0.3818
URFD_adl,adl-05,ADL,100,43.7636,0.4798,0.3920
URFD_adl,adl-05,ADL,101,46.2126,0.4812,0.3893
URFD_adl,adl-05,ADL,102,46.9192,0.4891,0.4000
URFD_adl,adl-05,ADL,103,50.6825,0.4871,0.4167
URFD_adl,adl-05,ADL,104,54.1226,0.4929,0.4306
URFD_adl,adl-05,ADL,105,58.6767,0.4926,0.4414
URFD_adl,adl-05,ADL,106,60.8745,0.4977,0.4540
URFD_adl,adl-05,ADL,107,65.5303,0.4981,0.4746
URFD_adl,adl-05,ADL,108,68.8845,0.4932,0.4927
URFD_adl,adl-05,ADL,109,71.3540,0.4961,0.5186
URFD_adl,adl-05,ADL,110,73.0163,0.4989,0.5188
URFD_adl,adl-05,ADL,111,76.0052,0.5013,0.5289
URFD_adl,adl-05,ADL,112,79.6881,0.5001,0.5410
URFD_adl,adl-05,ADL,113,80.1321,0.5057,0.5259
URFD_adl,adl-05,ADL,114,80.6106,0.5115,0.5097
URFD_adl,adl-05,ADL,115,82.9632,0.5155,0.5431
URFD_adl,adl-05,ADL,116,81.3467,0.5175,0.5617
URFD_adl,adl-05,ADL,117,83.9498,0.5169,0.5612
URFD_adl,adl-05,ADL,118,81.8803,0.5211,0.5427
URFD_adl,adl-05,ADL,119,81.7912,0.5222,0.5677
URFD_adl,adl-05,ADL,120,82.3950,0.5270,0.5922
URFD_adl,adl-05,ADL,121,82.3651,0.5283,0.5833
URFD_adl,adl-05,ADL,122,81.3054,0.5291,0.5415
URFD_adl,adl-05,ADL,123,81.9784,0.5333,0.5647
URFD_adl,adl-05,ADL,124,82.2045,0.5345,0.5690
URFD_adl,adl-05,ADL,125,80.3288,0.5336,0.5622
URFD_adl,adl-05,ADL,126,81.0774,0.5306,0.5456
URFD_adl,adl-05,ADL,127,82.7784,0.5278,0.5774
URFD_adl,adl-05,ADL,128,76.9173,0.5321,0.5575
URFD_adl,adl-05,ADL,129,78.6455,0.5300,0.5521
URFD_adl,adl-05,ADL,130,75.4407,0.5236,0.5171
URFD_adl,adl-05,ADL,131,73.7475,0.5210,0.5125
URFD_adl,adl-05,ADL,132,72.9373,0.5175,0.5240
URFD_adl,adl-05,ADL,133,72.3378,0.5125,0.5143
URFD_adl,adl-05,ADL,134,68.6095,0.5107,0.4931
URFD_adl,adl-05,ADL,135,65.9028,0.5068,0.4773
URFD_adl,adl-05,ADL,136,65.0953,0.5037,0.4882
URFD_adl,adl-05,ADL,137,62.8939,0.5002,0.4809
URFD_adl,adl-05,ADL,138,60.2531,0.4991,0.4724
URFD_adl,adl-05,ADL,139,57.2213,0.4942,0.4504
URFD_adl,adl-05,ADL,140,55.0139,0.4861,0.4261
URFD_adl,adl-05,ADL,141,51.7980,0.4845,0.4306
URFD_adl,adl-05,ADL,142,47.7960,0.4809,0.4238
URFD_adl,adl-05,ADL,143,42.8620,0.4780,0.4011
URFD_adl,adl-05,ADL,144,39.6985,0.4762,0.3903
URFD_adl,adl-05,ADL,145,36.4393,0.4727,0.3594
URFD_adl,adl-05,ADL,146,34.1213,0.4656,0.3489
URFD_adl,adl-05,ADL,147,32.4065,0.4616,0.3357
URFD_adl,adl-05,ADL,148,29.2452,0.4578,0.3099
URFD_adl,adl-05,ADL,149,25.7882,0.4620,0.2937
URFD_adl,adl-05,ADL,150,21.9278,0.4609,0.2748
URFD_adl,adl-05,ADL,151,19.9986,0.4552,0.2610
URFD_adl,adl-05,ADL,152,18.9890,0.4496,0.2405
URFD_adl,adl-05,ADL,153,15.8872,0.4530,0.2185
URFD_adl,adl-05,ADL,154,14.7515,0.4501,0.2069
URFD_adl,adl-05,ADL,155,12.5185,0.4500,0.1937
URFD_adl,adl-05,ADL,156,11.8724,0.4469,0.1865
URFD_adl,adl-05,ADL,157,10.3562,0.4478,0.1751
URFD_adl,adl-05,ADL,158,9.6231,0.4477,0.1744
URFD_adl,adl-05,ADL,159,9.6512,0.4478,0.1632
URFD_adl,adl-05,ADL,160,8.4307,0.4441,0.1690
URFD_adl,adl-05,ADL,161,8.0518,0.4527,0.1709
URFD_adl,adl-05,ADL,162,7.7286,0.4536,0.1636
URFD_adl,adl-05,ADL,163,7.4052,0.4558,0.1673
URFD_adl,adl-05,ADL,164,6.6271,0.4556,0.1633
URFD_adl,adl-05,ADL,165,6.3211,0.4565,0.1632
URFD_adl,adl-05,ADL,166,6.3978,0.4548,0.1601
URFD_adl,adl-05,ADL,167,6.4562,0.4567,0.1591
URFD_adl,adl-05,ADL,168,6.3656,0.4582,0.1590
URFD_adl,adl-05,ADL,169,6.2893,0.4621,0.1575
URFD_adl,adl-05,ADL,170,6.8899,0.4600,0.1598
URFD_adl,adl-05,ADL,171,6.3963,0.4588,0.1551
URFD_adl,adl-05,ADL,172,5.9488,0.4598,0.1611
URFD_adl,adl-05,ADL,173,6.3302,0.4611,0.1647
URFD_adl,adl-05,ADL,174,5.9968,0.4633,0.1872
URFD_adl,adl-05,ADL,175,5.6170,0.4632,0.1769
URFD_adl,adl-05,ADL,176,5.3064,0.4652,0.1825
URFD_adl,adl-05,ADL,177,4.7678,0.4675,0.1788
URFD_adl,adl-05,ADL,178,3.8088,0.4732,0.1585
URFD_adl,adl-05,ADL,179,3.3239,0.4793,0.1430
URFD_adl,adl-05,ADL,180,2.7564,0.4777,0.1665
URFD_adl,adl-06,ADL,1,,,
URFD_adl,adl-06,ADL,2,,,
URFD_adl,adl-06,ADL,3,,,
URFD_adl,adl-06,ADL,4,,,
URFD_adl,adl-06,ADL,5,,,
URFD_adl,adl-06,ADL,6,,,
URFD_adl,adl-06,ADL,7,,,
URFD_adl,adl-06,ADL,8,,,
URFD_adl,adl-06,ADL,9,,,
URFD_adl,adl-06,ADL,10,,,
URFD_adl,adl-06,ADL,11,,,
URFD_adl,adl-06,ADL,12,,,
URFD_adl,adl-06,ADL,13,,,
URFD_adl,adl-06,ADL,14,,,
URFD_adl,adl-06,ADL,15,,,
URFD_adl,adl-06,ADL,16,,,
URFD_adl,adl-06,ADL,17,,,
URFD_adl,adl-06,ADL,18,,,
URFD_adl,adl-06,ADL,19,,,
URFD_adl,adl-06,ADL,20,,,
URFD_adl,adl-06,ADL,21,,,
URFD_adl,adl-06,ADL,22,,,
URFD_adl,adl-06,ADL,23,,,
URFD_adl,adl-06,ADL,24,,,
URFD_adl,adl-06,ADL,25,,,
URFD_adl,adl-06,ADL,26,,,
URFD_adl,adl-06,ADL,27,,,
URFD_adl,adl-06,ADL,28,,,
URFD_adl,adl-06,ADL,29,,,
URFD_adl,adl-06,ADL,30,3.6812,0.5205,0.1258
URFD_adl,adl-06,ADL,31,3.4087,0.5138,0.2289
URFD_adl,adl-06,ADL,32,1.7652,0.5158,0.2125
URFD_adl,adl-06,ADL,33,1.1708,0.5079,0.2265
URFD_adl,adl-06,ADL,34,0.9581,0.5070,0.2219
URFD_adl,adl-06,ADL,35,0.1111,0.5123,0.2187
URFD_adl,adl-06,ADL,36,0.6346,0.5142,0.2287
URFD_adl,adl-06,ADL,37,0.7042,0.5127,0.2375
URFD_adl,adl-06,ADL,38,0.6297,0.5158,0.2379
URFD_adl,adl-06,ADL,39,0.8849,0.5123,0.2384
URFD_adl,adl-06,ADL,40,,,
URFD_adl,adl-06,ADL,41,1.4675,0.5089,0.2570
URFD_adl,adl-06,ADL,42,,,
URFD_adl,adl-06,ADL,43,,,
URFD_adl,adl-06,ADL,44,,,
URFD_adl,adl-06,ADL,45,,,
URFD_adl,adl-06,ADL,46,,,
URFD_adl,adl-06,ADL,47,,,
URFD_adl,adl-06,ADL,48,,,
URFD_adl,adl-06,ADL,49,,,
URFD_adl,adl-06,ADL,50,,,
URFD_adl,adl-06,ADL,51,,,
URFD_adl,adl-06,ADL,52,,,
URFD_adl,adl-06,ADL,53,,,
URFD_adl,adl-06,ADL,54,,,
URFD_adl,adl-06,ADL,55,,,
URFD_adl,adl-06,ADL,56,,,
URFD_adl,adl-06,ADL,57,0.4742,0.5024,0.2412
URFD_adl,adl-06,ADL,58,,,
URFD_adl,adl-06,ADL,59,,,
URFD_adl,adl-06,ADL,60,,,
URFD_adl,adl-06,ADL,61,1.0758,0.4935,0.2611
URFD_adl,adl-06,ADL,62,2.0641,0.4941,0.2665
URFD_adl,adl-06,ADL,63,2.4305,0.4913,0.2648
URFD_adl,adl-06,ADL,64,1.7359,0.4899,0.2628
URFD_adl,adl-06,ADL,65,1.0372,0.4915,0.2618
URFD_adl,adl-06,ADL,66,1.1050,0.4889,0.2653
URFD_adl,adl-06,ADL,67,0.6134,0.4892,0.2720
URFD_adl,adl-06,ADL,68,0.5426,0.4881,0.2709
URFD_adl,adl-06,ADL,69,0.0879,0.4860,0.2667
URFD_adl,adl-06,ADL,70,0.4087,0.4850,0.2668
URFD_adl,adl-06,ADL,71,0.8488,0.4880,0.2595
URFD_adl,adl-06,ADL,72,0.0361,0.4879,0.2548
URFD_adl,adl-06,ADL,73,0.8747,0.4913,0.2492
URFD_adl,adl-06,ADL,74,1.0776,0.4901,0.2494
